idx	NX1	NX2	NX3	NX4	NX5	NX6	NX7	NX8	NX9	NX12	NX17	NX13	NX14	NX10	NX16	NX18	NX11	NX15
ENSG00000154258.17	NA	NA	NA	NA	15.9358969300088	16.8509731517363	18.6676811088279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154262.13	NA	NA	17.4239657929441	17.3311113392834	19.3185469879821	17.9731571925955	18.6232859931746	NA	NA	17.7147521210784	18.3268966496401	17.3739345467127	17.26013049966	17.6641602402012	18.2410630746543	17.0964973042139	17.2121153926322	16.98429410882
ENSG00000154265.16	NA	NA	15.7328259507828	16.0585787339121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154269.15	24.5428958334469	23.6556064581446	22.4158238040164	22.7590817015122	23.2802182846225	24.5066475636188	22.3004365257459	25.1569422279314	25.0535474313932	23.5259986449517	24.1374460217753	22.9658789228012	25.6382309895389	23.3633336120938	23.9040112104864	23.1609436960088	22.9807515746474	23.6890249494057
ENSG00000154274.15	NA	NA	20.0609293930937	20.4284938887527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154277.13	26.8310429109517	26.2582791023591	27.1534881751357	26.9401378141039	25.9457329924053	26.9352124611638	27.4933052808808	26.6506807066018	26.4917407097445	26.0175683208021	25.7501295232843	26.4964212419357	25.5147158736077	26.4681343302427	26.1283635037112	26.5819809843261	25.58336684955	26.644766225418
ENSG00000154305.18	27.074628407143	26.8121578594078	26.5683801870666	26.7780846370291	26.9071283804947	26.8921350652217	26.7229883729843	27.0036556080622	26.7708605758998	27.059263091427	26.8047043232781	27.0844560964685	26.9196428548148	26.7074122995636	26.7065790950271	27.0326749446003	27.1382315562632	27.1006434291073
ENSG00000154309.8	NA	NA	NA	NA	NA	NA	NA	19.7525034014284	20.1810636088765	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154310.17	21.4855863151881	21.6327563582529	21.5498175919621	21.2485234720968	21.4839198603543	21.4208382772253	21.5046725030526	21.2557733149612	21.4594776127904	20.5740418852675	21.1701200290541	20.61228742553	20.555354167483	21.0319163850223	21.3436991823332	20.4713768840433	20.857211747358	20.7527129798889
ENSG00000154319.16	NA	NA	NA	NA	NA	NA	NA	16.0059596855215	15.8926162365148	16.4939577550829	16.4362038987687	16.4817686998847	16.5495099736174	16.6459079923201	16.6343244605925	16.4181566978524	16.4208048454011	16.1976561121915
ENSG00000154328.16	23.1499867941897	22.7614330167894	23.4475174442111	23.2301902024882	23.112145635636	22.9626725562684	23.4384140178673	23.2667884112023	22.9889094655451	23.133641866559	22.7830272061869	23.2665170243311	23.0948835672115	23.1517589051239	22.9459441191012	23.2886974335301	23.507226051006	23.2929342341538
ENSG00000154330.13	27.8274305154742	28.0496957722865	29.1454096540178	27.7869267352306	27.6671303724626	28.0183579816848	28.2119776003633	28.0789229812875	29.0781385756742	25.0762425131008	25.7485871801651	24.7862198948183	24.6581637822838	25.6865075867096	26.0271597135985	24.7288313370967	25.2517339597579	24.4621087929862
ENSG00000154358.21	NA	NA	NA	NA	NA	NA	NA	18.413915130435	18.4038125857756	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154370.16	21.9641383932114	21.956509994145	21.5374822908725	21.8662664425513	21.7028580016281	21.6885552204539	21.6212540273895	21.771665294322	21.6489805583687	21.9579434498727	21.9468417999862	21.9980941473336	21.8135497868815	21.7877996816622	21.8910767201329	21.8438937489284	21.7950024758494	21.779327444363
ENSG00000154380.17	26.6462728095116	26.5608507196461	26.8052005197827	26.498382589309	26.6709059163432	26.6306945691541	26.5344888744696	26.7265726406358	26.9955580293696	26.6019244408393	26.2382720558335	26.6216108860612	26.8969280271391	26.6244250263553	26.1034816907531	26.745217952599	26.5667325258951	26.6035971186768
ENSG00000154429.11	20.6433612841708	21.0226261259947	21.6052120176027	21.3219300223742	NA	NA	NA	20.7551134428231	21.0164652170608	20.8777781707286	20.8529383551085	20.5746442062926	21.2289445742645	21.4089277569736	21.0541699614891	20.9625412847541	21.0768205946402	21.0147505198666
ENSG00000154447.15	22.0770457402916	22.1833593060955	22.1583987225626	22.1359564171198	22.1621208112827	21.9102398842768	22.1460929287731	21.9812501405429	22.227698650672	21.6882369266704	21.9628084297363	21.8996023366943	22.1755701009665	22.1752775927806	21.8346308459678	22.1176266991137	21.9602675434725	21.9762616755186
ENSG00000154451.14	23.1969523115161	23.3893756936168	23.0022097174838	23.4182654227078	23.0312498203823	22.8624426096608	22.8122257029436	22.9042358578714	23.1854039635294	22.2770652375117	23.8600057195326	23.076150034355	22.0253131992603	22.3170109988492	22.285144423296	21.8592845176645	22.0945629035617	22.3313503865934
ENSG00000154473.18	27.1204972927622	27.1933192083743	27.1424691493545	27.1642844810264	27.2793340807435	27.128627338059	27.2684484510832	27.184980491398	26.9713242282469	27.0961652986027	26.9532716619055	27.1302605444259	27.1652360079187	26.9973718066499	26.8930474283492	27.1887006813016	27.154972533362	27.1121724476513
ENSG00000154479.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.2570721693419	15.0931002057705	15.2324625906932	16.9494346277777	16.4874621564772	16.3092157896411	16.304388101902	16.0251993010445	14.7699178381147
ENSG00000154511.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8228828709608	18.9399484588286	17.4725367082427	17.0856682815904	17.5466329367448	18.2271110334203	17.1316521439785	17.3554007483987	17.3103521676839
ENSG00000154548.9	NA	NA	19.0859399629248	18.8652771046733	NA	NA	NA	19.2101250258735	18.6320798772917	18.7965074985512	18.911582192901	19.1882784709046	18.9756055371465	18.7346851229297	18.851897207672	19.3545406082516	19.1178247204486	19.5096228521461
ENSG00000154553.16	27.1313725549845	27.1640047119547	28.160073876146	26.9742802044736	27.3369592920933	27.4565907445544	27.0014538595934	27.6025577792883	28.7969334934925	24.9637910688624	25.4311737019774	24.6829295909341	24.7625427078434	25.9029686129417	25.9765251675176	24.7792873206975	25.147894174522	24.7457982669034
ENSG00000154556.18	26.1346789880682	25.723449079604	26.118141944312	25.9704344835854	25.7258042860034	25.757750110237	25.9103433322099	25.9829978393833	26.0378277409044	25.542439709114	25.1917299935375	25.3841709026773	26.0225832826168	25.0996764210291	25.3487705351968	25.4049341912836	25.539924918436	25.7656051660097
ENSG00000154582.16	26.2801612423298	26.3731015654183	26.2218412995037	26.1719822372868	26.269061786239	26.2959715643478	26.1857845101933	26.2322625031092	26.3746903042737	26.1970941361697	26.2783738297179	26.315097531103	26.3270513215897	26.3284411858304	26.2869926652436	26.2254966002501	26.2883456800706	26.332900010651
ENSG00000154589.7	16.3701180187994	16.4586041160926	NA	NA	NA	NA	NA	16.9149166742344	17.0581751945495	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154639.19	24.1542526920015	23.5236080747707	23.8826683909158	23.976137096228	23.7580880786271	23.5015504184556	23.8964000780721	23.7151924668669	23.2621949573431	23.6074943427386	23.2628003803152	23.8547138785918	24.1731995148687	22.9391396285381	23.2343800709758	24.2219419080208	24.2908076334718	24.3725287812309
ENSG00000154640.15	18.2987594500088	18.6651481283599	18.4682852106892	18.1920255779505	18.1913449776634	18.1540463452291	18.1440715981085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154642.11	19.6159325438813	19.8466275472091	19.7710095342625	19.7157434212103	19.8580165046709	19.8889506564448	19.6016155877015	19.8035478219459	20.0396888932982	19.4969573999663	19.4500788527842	19.3906713755532	19.0704245634734	19.0435105014425	19.281780492677	19.7053716805932	19.2728191436677	19.9504216021142
ENSG00000154654.15	NA	NA	NA	NA	NA	NA	NA	15.5367332152194	15.5420035712002	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154655.15	17.3430214124771	17.0104675913532	NA	NA	17.405591919357	17.7801130187163	16.7792186630946	NA	NA	18.6166767856716	18.5379234848461	18.9003578980345	19.2310458990497	18.318131000531	18.4661614273125	19.5516530821936	18.6709179881865	19.371262728729
ENSG00000154678.18	19.0416451539164	19.3539876007435	NA	NA	NA	NA	NA	19.5152247934525	19.9005097023882	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154710.17	24.1511080604742	24.3458223128961	24.2776600361302	24.1430432245664	24.316296534567	24.404489263092	24.1677321806113	24.2382384993513	24.4927019032039	24.1098131823298	24.3805733929292	24.1552593244885	24.0283486724889	24.3130084069456	24.4111007531035	24.1265182838382	24.1567589689492	24.0002414750759
ENSG00000154719.14	24.730681091504	24.4456163366716	24.6722743858424	24.7228326759608	24.7132969655651	24.5070653269142	24.5075086754699	24.5314482823325	24.469687809176	24.648813431383	24.5091529158587	24.6139630763958	24.6666761829672	24.763070349375	24.4297419859535	24.6032074994549	24.7076050036268	24.8152378783051
ENSG00000154721.15	21.8862216894146	21.2390729913013	21.6982813300231	21.4523167213869	21.1023108450815	21.440267280774	21.7489259325002	21.1822385864813	21.2359189176551	20.9000951130576	20.4688023289975	20.8952889500281	20.2880993877378	20.5055142307982	20.4452953212612	20.7084854686225	21.168129109798	20.8379860960095
ENSG00000154723.12	26.9427746738458	27.1174311899089	27.3546958933602	27.3280878455609	27.1740269600905	27.0196134438716	27.0186202080848	26.8342329711724	26.9030649026801	27.0585355412885	27.1491961637958	27.0035064401997	27.001163413005	27.1296681702902	26.9581207188057	26.8297886328364	27.0313313619577	26.9537056925474
ENSG00000154727.10	24.824064668631	24.9419442155093	25.1257584352669	25.0065635840743	25.2259176807419	24.698502975227	25.3769366613614	25.0279702109144	25.0411368498196	24.5404560392357	24.5452133368835	24.7787082699764	24.6991194715225	24.893884211196	25.0047920217766	24.9249145740954	24.7908989347067	24.9427832207298
ENSG00000154734.15	21.2337061744025	23.7888961896447	22.5209703445811	22.3657876951557	22.5535593168893	22.5575214275413	22.389589021671	22.2343543322463	22.8529991654588	22.3451871842352	23.5317553699357	22.3000658647538	22.528649328021	23.109499090075	23.1696877378793	22.2814120887641	22.237767930171	22.1228795973692
ENSG00000154736.6	NA	NA	NA	NA	22.0518218691302	22.641780244483	22.3173419721673	NA	NA	21.7979044672936	23.4698357764391	21.7980226728818	22.2456401741852	23.3387818278984	23.8126053339579	21.4780074641609	22.1601891558673	22.0893592820966
ENSG00000154743.18	22.7760955313447	22.1910053313493	22.573252788127	22.4078910382957	22.2035432171717	22.8197091955242	22.5026109679646	22.4417626935819	22.2385145299065	22.4995613791803	22.2470562305784	22.6849877641539	22.2649905048806	22.5213189033815	22.261152713992	22.3926835806059	22.63829061826	22.5028867842366
ENSG00000154760.14	NA	NA	20.6081921448716	20.9318841202146	20.9927844344271	21.0903353486942	20.6461307167092	20.2516428819541	19.9401767164272	20.8053281532573	21.0273870096512	20.6797925078328	20.5534844957888	20.8259168147388	21.0800181578176	21.0867801085626	20.6767242356447	20.8295497316166
ENSG00000154764.6	NA	NA	20.0417612107299	20.6736440364262	19.9446972456137	19.932604105069	20.2186344607927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154767.15	24.0838545597143	24.4551035448761	24.5739328133566	24.2754041780863	24.4910289922103	24.1199749794732	24.5782257733588	24.287719929096	24.0965852546259	24.0779666021492	24.1761987669613	24.0610765132672	24.2416221141897	24.2005055877258	24.1884629797393	24.2494576209488	24.3767327930683	24.21280575924
ENSG00000154781.16	22.848622460831	22.9694046963526	23.1860150680722	23.0494462704649	23.1695322405951	22.7476265856094	23.2886814892967	22.8854054250622	22.8408557505198	22.7254588936588	22.7183688689893	22.893714056541	23.0415901103337	22.7586167220364	22.694790686374	22.960491690757	22.947619446605	23.0384009880559
ENSG00000154783.12	23.0384720192306	23.1567399177769	23.2166210419727	22.9597013344409	22.8211484496105	23.0406341325276	23.0613779061063	23.2302962495541	23.1862973289492	22.868664921783	23.0925879124496	22.8227862183616	22.2957090146989	22.8407840906366	23.2282743553822	22.5727218940082	22.8040660390435	22.8597869046047
ENSG00000154803.13	22.2198432164187	21.9117066544115	22.1743669611174	22.1492565220693	22.3470110864825	22.2160583413588	22.2557525127254	22.4139322445038	22.4967815206204	22.0515362214805	22.1221390888298	21.9492105262353	22.0320810831616	22.0184723464971	22.0662162684096	22.0501831120691	21.7990203595079	22.1055929959083
ENSG00000154813.10	19.8464663426769	20.3368310579484	20.2567875540933	20.4539963559575	20.0717731277475	19.8220072584296	19.7949751397057	20.3874104877926	20.4652981894281	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154814.14	20.3229852481615	20.2798006563367	20.4024266515698	20.4684766933091	20.7697677594364	20.3839533232809	20.5532462288561	20.0130185350109	20.072216698258	20.1420336758681	19.8661672232318	19.4877964842324	19.6359314920611	19.2351123561218	19.0589520202528	19.4294200034366	19.8583501254026	19.4949687392971
ENSG00000154822.18	22.1498385881027	22.2729465100336	22.4345923964191	22.2636900265922	22.1658431096967	22.4256147368524	22.3770521210964	22.5778044338866	22.543287274848	22.2761150613073	22.42040732482	22.3261735489195	22.0105603234269	22.1401150514978	22.6622301839169	22.265413413409	22.277992671764	22.0002836883457
ENSG00000154832.15	23.2482117346825	23.0633870912613	23.2851901891473	23.0643394629203	23.1482211097631	22.9966985976461	23.3993874119131	23.0861308085997	23.0943285758153	22.9008445958642	22.6279576530264	23.1370672143163	23.2295809953974	23.0499307887519	22.9839626600181	23.2303785258557	23.2353773326661	23.1865745489793
ENSG00000154839.10	19.3447418729394	18.5358181775389	18.7373323036362	19.4879791571112	NA	NA	NA	19.268029756433	19.1000376794803	19.7648367287755	18.8924102605479	19.5685868980753	19.1709293458688	19.6438308560602	19.1370860622876	19.7753738362409	19.5701070864984	19.6382940672477
ENSG00000154845.15	23.8148360186026	23.9967737561247	23.5184679949889	23.6615424286811	23.8603118666932	23.8869680370906	23.6357521140453	23.787922213599	23.8391864009196	23.8501446568688	24.1493046099589	24.0602985443156	23.6858791160305	23.9723669376469	24.0312204730438	23.89153750388	23.9220474643378	23.7900542098321
ENSG00000154856.13	21.6440679192625	21.5199548727678	22.519169853136	22.667029294781	22.2342964993261	22.259066577098	22.3863279272648	22.1309901457192	22.2468717734547	22.2241948525148	21.975245109612	22.392219313253	22.5790566542062	22.3788711394245	22.4018828616817	22.4360312868782	21.9776612694462	22.3101166954689
ENSG00000154889.17	20.6288144221244	20.4527500553032	19.1666215431644	19.9501687707928	NA	NA	NA	20.0383162536518	20.1866749135758	20.3457371471033	20.302062958586	19.8896489581727	20.1341888217726	19.9236068672274	19.9422180771708	20.1617170056472	20.0461245893257	20.2356291107774
ENSG00000154914.17	21.5216290812989	22.4701563941007	21.2365327041031	21.9168542298626	22.1491873603449	21.6220332603411	21.7567472403181	21.5470438254272	21.8925891052947	22.6431100942178	22.2337531898829	22.1417611038876	22.600568152505	22.7482559964271	22.7272168137686	21.9673376046087	22.3150937323489	21.8471362142415
ENSG00000154917.11	21.4338327831914	21.4384481023175	21.4322642279257	21.1957490007596	21.0395971100612	21.4771916464338	21.3259947623069	NA	NA	22.0075966874059	21.9144386372711	21.6287606293561	21.4226824197146	21.6070266041864	21.3640846536449	21.2016045340038	21.103079394897	21.2962108529435
ENSG00000154920.14	19.9651331560461	19.0591738543357	19.6273344937705	19.5547477467479	19.8802194143506	19.5999694546843	19.7292714815212	19.4318632239252	19.2496426821355	20.3254141103578	19.5091155840266	20.2795986247309	19.9739183660073	20.1956574602175	19.9221072654594	20.2890104372854	20.5565140112523	20.203238431322
ENSG00000154930.15	24.2017383232526	23.9834382394506	24.3710992047046	24.395516360299	23.9220107020386	24.1195686106062	24.0022795790795	24.0337376972055	24.0430734495441	24.0960144736912	24.0175283055259	23.7926361507866	24.159514215682	24.2003321905843	24.0655232118075	24.0933334508328	23.8314467022067	24.0753604846724
ENSG00000154945.7	21.0589598207369	21.2659321417975	21.4847353813852	21.0529101918591	20.8995561565488	21.4013871819517	20.9554072917309	21.2098307853936	21.6542526977621	21.1983027076476	21.0078005557872	21.5399289554352	20.8206593616212	21.467639731705	21.4708379746387	20.889050653306	21.1497966993047	20.931407240224
ENSG00000155008.14	24.3145152700102	24.2848804637543	24.7724777894439	24.3020834690818	24.0922036331754	24.2619827302038	24.3031898500479	24.0457959372284	24.2244608356886	24.2133641672808	24.0556174549939	24.072343866315	24.0460348553422	23.9888931138327	24.0351963824143	23.7996202886303	24.1580263948754	24.0547947645726
ENSG00000155016.18	20.8786955148545	20.9626599982701	21.5760668023527	21.4767380469514	21.009185766352	21.1724370278658	20.9400204814678	NA	NA	21.1713401262551	21.1248533118015	21.3659975405856	21.0896624712246	21.3906092169538	21.3826861719298	21.0949599777569	21.0224405516503	21.2625564011523
ENSG00000155034.19	22.7886368568792	22.8088033900216	22.8322865928682	22.9113460511555	22.9126786708418	22.7854562597433	22.9627121781215	22.7526533748472	22.7726276996404	22.8360418957602	22.807862939422	22.7975767506587	22.8827771666045	22.7363458250837	22.6963281492005	22.8779658435749	22.7575091215259	22.8877603137844
ENSG00000155066.16	21.6952211300845	21.7496553339815	22.9826896193121	22.3321623644818	21.6149626222377	21.1869926147542	22.0280833049201	21.5831164351962	21.662685562913	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155085.15	NA	NA	14.8277480461846	15.9947964573233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155090.15	18.000315367143	17.7977319975041	17.8963574714014	17.9622369284954	NA	NA	NA	17.9262994149259	18.2574049816401	18.1749302846188	17.9744188365783	18.2232448455744	18.2927588025666	18.049637818809	17.9758231695936	17.8607669680931	18.2900905927252	17.911652055842
ENSG00000155097.12	25.6212018928287	25.9575904969422	25.7876407320133	25.8364385734023	26.2086858739398	25.8036580863974	25.7707678212141	25.6682480092027	25.7764379824728	25.633698564969	26.0180852105125	25.6247285674315	25.4789736100352	25.6459986069147	25.8255743586423	25.5695186148309	25.5968533609615	25.4910238457514
ENSG00000155099.8	20.4346230901035	20.7220272883417	20.7239465708904	20.3561555493996	20.4197263203939	20.599670825178	20.4445221442336	20.5537615091954	20.4908665693175	20.4144259226099	20.4596147575437	20.3753817112489	19.5732905948084	20.2082384296582	20.373737260666	20.2133629941095	20.0480294692899	20.2194371129367
ENSG00000155100.11	23.481091155946	23.4970346566144	23.6235116060052	23.39840322451	23.2473954027664	23.6975285041512	23.3176220411445	23.3874745183901	23.3673756345161	23.3422664037191	23.440184048069	23.2942878425527	23.7570118633896	23.2811106802996	23.5589850668631	23.6351785089216	23.3586393791735	23.5924220715285
ENSG00000155111.15	22.6828376094421	22.5489492231587	22.8681939492423	22.8302394967403	23.0974287578731	22.523937668018	23.1210185143384	22.7301602845275	22.5418505025233	22.7916030811891	22.4262832388116	22.7440451635967	22.8220654233003	22.3653012544144	22.4931278078408	22.7204959382722	22.7435454310372	22.7024729444498
ENSG00000155115.7	22.2323209851842	22.6312633366639	22.4905924052124	22.6249362991254	22.6868655922754	22.5065093857097	23.0051613149321	22.3416902981738	22.3552826521985	22.262874678048	22.3724748257526	22.3394860498521	22.4911914235256	22.5103904730841	22.194508169505	22.5117861500277	22.3718939057771	22.5339192019155
ENSG00000155158.20	21.9605462557235	22.4921163646047	22.3413341605519	22.2180940057251	22.6257395132868	22.4135276550857	22.4908641127795	22.2333092618599	22.4034226076861	22.0268487353065	22.2964179972024	21.944920641869	22.0684826264625	22.5450832414402	22.487771867708	21.4441980364384	22.1200451661063	21.7160567604325
ENSG00000155189.12	25.9213136851035	26.7155079822537	25.8312765064931	26.1033485122188	26.7877847429488	25.824727888275	26.1297592618965	25.8111197715777	25.7016254676445	26.0873624624733	26.6799472491777	25.788273483655	26.0097180884065	25.9662746179132	25.981493812077	25.7478511630926	25.918508211749	25.8833347567662
ENSG00000155229.21	24.4361037177446	24.3779685962599	24.4535214845336	24.4991824061087	24.4481503843794	24.6711454445396	24.4013227621172	24.6151259308667	24.6409354452485	24.4937774768417	24.5704092251802	24.5894466831711	24.3294297155685	24.5473103115043	24.582042165226	24.518189882833	24.4641129046894	24.4553260104659
ENSG00000155252.13	20.8965493364558	21.334221290143	20.7787535560084	20.9708742427117	21.0080007069994	20.6447125344746	20.8025771589618	21.1648127542262	20.8323466107034	21.2554057437066	21.2317336844649	21.0835759963688	20.6085228392281	20.8751971347245	21.1878438453899	20.8053952023464	20.795671028677	20.8527801947938
ENSG00000155254.13	NA	NA	22.5759712749916	22.0637963068671	NA	NA	NA	NA	NA	22.7887220737921	22.0348998477236	23.1480839120087	22.4360887791357	22.7912738528317	22.3414087813205	22.9078174860425	22.791016402387	22.9257478892829
ENSG00000155256.17	21.7759170457174	21.9088292833391	21.4987795649557	21.6904374823153	21.6141942360236	21.6372148845944	21.7872896120383	21.8237644555784	21.5864297333605	21.7642073059418	21.8164208940534	21.5576597020279	22.1177487236803	21.5433491882126	21.5868918763266	22.0164610777694	21.6196942019782	21.9360730968972
ENSG00000155275.19	19.103258761926	19.0879038636049	NA	NA	19.1037243298029	19.1015235368601	19.1122909475241	NA	NA	18.4551887261307	18.4406945443422	17.9052639835193	17.9330223153111	17.926323612056	18.0600839876372	17.8869178900257	17.5324183020579	17.5862115327294
ENSG00000155287.11	NA	NA	17.9273195193647	18.1599821946572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155304.6	24.0869691698243	24.537499235621	23.802102859204	24.1071047966025	24.3376748518106	24.2825662919448	24.1300452987897	24.2271503929396	24.1028450686305	24.4037449134031	24.576626579791	24.4272740256145	23.9252500425436	24.1789175779198	24.5227413898626	24.0541157986976	24.3617119655223	24.1453323058743
ENSG00000155307.19	21.3689229033512	21.688021343337	21.2638607213457	21.5403465355397	21.2324276986282	21.3347105407769	21.2845487912834	21.2368830549812	21.4893683510133	21.4352379138648	21.9601739887903	20.9859440289964	20.8247673751511	21.4721164869305	22.5651163407557	21.1424722519419	21.0769384685345	21.1899758051322
ENSG00000155313.15	22.5677069105734	22.8847668665673	22.6412524081262	22.5533688605907	22.6361326236708	22.8100875432795	22.6386214495615	22.7599193606569	22.9646276311145	22.5570687453687	23.1349338600361	22.4188658403396	22.7267736266902	22.8385226447003	22.9085534147918	22.5328118299836	22.4346307453879	22.5772600692781
ENSG00000155324.10	22.4985229836678	23.0785981073229	22.3551907712816	22.4221063766108	22.570487651524	22.5461506236506	22.2094936536012	22.7907959439547	22.433150707973	22.559858553665	22.953662890083	22.2261587009669	22.456813830961	22.5453796024802	22.6750412969912	22.457051861611	22.2341104050582	22.5548793527003
ENSG00000155329.12	19.5060016730998	19.2053496031262	NA	NA	19.2919496334226	18.8966839081007	19.1901693788148	NA	NA	19.5318777670979	19.694859651908	19.2421554935767	19.3688172943973	19.3339284865866	19.6198185311639	19.5260710163113	19.2737169709528	19.302424835377
ENSG00000155330.10	19.6583765116708	19.5313775800056	NA	NA	19.173831537702	19.663561183758	19.7145658858315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155363.18	25.4021584760892	24.9407881957785	25.1092469928828	25.1175715868702	25.0967876173447	25.363860250795	25.0907980656206	25.5125091828591	25.1173488409581	25.4711841724415	25.0307058330917	25.7033706571062	24.9849996048428	25.133008833876	25.1927238312585	25.5004207167257	25.4864280704244	25.4664758573376
ENSG00000155366.17	25.6400256061529	26.2332318197306	24.3589312494523	24.3029898712308	24.1335117657363	25.2823515551313	25.3317890616112	24.6163088364035	24.6656844483103	25.2095687830189	24.8331839504527	24.7721728006602	24.9379319657513	24.6619744569897	24.8796234589743	24.6406561825571	24.6563030521394	24.6421197512579
ENSG00000155367.15	NA	NA	19.4906760932082	20.9376148943785	NA	NA	NA	19.0763575837237	19.4602878837385	19.2030482687393	20.5254313114208	18.4220044428719	17.5353795347924	20.1123437303992	18.7732748224757	17.1036034879602	19.8595439960351	17.3846732332077
ENSG00000155368.16	28.1720076698097	28.1765894598457	28.1297276905323	27.9798303329714	28.3104652780368	28.2082104586879	28.180980779059	28.1684329727475	28.359698579896	27.7950360534538	28.2076042299176	27.7921044145624	27.9267629241445	27.8862338837208	28.4254640450481	27.8421372625724	28.0525473852857	27.5878537339254
ENSG00000155380.12	25.396840460463	25.2150265260678	25.1753568978639	25.7822834422645	25.1460283429063	26.5314459868413	26.4712337624145	25.7674601153327	26.3589895504138	25.8441963371945	25.87242447301	26.2014573449529	26.4687543027873	26.3463265823906	25.7996608336994	25.9265445813542	25.7197255605872	26.0459242995204
ENSG00000155393.13	23.8427498219253	23.5132813496412	23.2778311669779	23.5680355211114	23.6220149782988	23.7822388669886	23.4291537057219	23.7489875266442	23.7461183436677	23.7595636810325	23.515958683248	23.8355091232507	23.6362580719932	23.5529073883152	23.6331357798854	23.6924422831161	23.7844738774861	23.8199884488397
ENSG00000155438.12	23.7870868061368	23.7986345261654	23.4363751158345	23.6924976538243	23.3616605494845	24.0367694940905	23.7621842285754	23.7312023918801	23.4474201091181	24.1156498911804	23.4339487578628	24.1593052551041	23.7427835415123	23.9480312057512	23.7285841517598	23.9568362909698	23.8784185767831	23.860690462145
ENSG00000155463.14	23.8220589142776	23.7558755768257	23.8564399674801	23.9878223132722	24.1319432526573	24.1782532399912	23.9643719717695	23.8833575402396	23.5684074347094	23.9444094326609	23.9783067022389	24.0995376938216	23.8240761301384	23.7681391008998	23.8015151070745	23.9207738169267	24.25291671893	24.1062949163331
ENSG00000155465.19	NA	NA	11.6293793106534	12.9913994800146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155495.9	16.7610672293506	17.036360837402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155506.17	25.635540361896	25.3711408964434	25.4525669497106	25.4502525561383	25.3210054853799	25.6294430158424	25.421156283025	25.5526229247316	25.3780293101221	25.6539092967172	25.4654188921908	25.7621248301218	25.5409320841832	25.6360172808716	25.6869713056326	25.5958951006974	25.7481156436201	25.7075085109969
ENSG00000155508.13	21.8905565745325	21.9915519739027	21.3698914881291	21.8020149996628	21.7106991622242	21.633526822923	21.5939718480224	21.979216566846	21.6109529190191	22.0664512008712	21.4487520371954	22.0971232580485	21.5253035669662	21.9527659886643	21.782552200167	21.798949598483	21.9494883536891	21.7019714062977
ENSG00000155542.12	18.4322876603798	18.4524626745051	18.93353612121	18.407661897419	18.1889641396513	18.602639404993	18.3575574294582	18.1857537667098	18.4585523592142	18.0585326461858	18.2296045725999	18.4966363260118	18.4273362334158	18.1958696323768	18.3101272499584	18.4135251150298	18.2853396221158	18.5837620185678
ENSG00000155545.19	21.9880070927376	21.8552343439213	21.9912503372468	22.217664132954	21.8140772126536	22.0769548360266	21.6057763680742	21.9592022437045	22.0641909323752	22.3516979596842	21.931207635024	22.252132081492	22.3777491217209	22.0506686828644	21.7786074936363	22.4384628772089	22.24202750876	22.6011996212903
ENSG00000155561.15	25.455762654245	25.8052021219688	25.4632512905004	25.5603118056402	25.8373249902303	25.4156389636524	25.7226328493017	25.4906764893604	25.5127098595376	25.3500925703495	25.505612212522	25.369940493522	25.4721111528296	25.3384308592	25.3261918692073	25.4904230230764	25.4538908174918	25.4984092627342
ENSG00000155621.15	NA	NA	19.2087311168436	18.9332598059073	19.3258953095254	19.2536640454218	19.3545255359805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155622.7	NA	NA	15.0868690161605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155629.15	21.6469829043876	21.9429138775958	21.0908494585249	21.9591317541899	22.3233085542403	21.9525877190087	21.7449465811919	21.5067708800075	21.6420091919416	21.6018212397237	21.0406352234851	21.6691330852535	20.7918703971877	21.4317842103336	22.336984493601	20.9135294212481	21.2442398420615	21.1002602918703
